ModelID,OncotreeLineage,mbd4_status,DRUG_NAME,rnf_low_parp_high_expr_proxy,rnf_low_parp_high_proxy,z,auc,n
ACH-000667,Lung,WT_no_MBD4_record,Veliparib,False,False,-0.184983,0.97645,1
ACH-000935,Bowel,WT_no_MBD4_record,Veliparib,False,False,-0.181763,0.98056,1
ACH-000363,Lymphoid,WT_no_MBD4_record,Veliparib,False,False,-0.164294,0.977148,1
ACH-001526,Bone,WT_no_MBD4_record,Veliparib,False,False,-0.163306,0.985577,1
ACH-000277,Breast,WT_no_MBD4_record,Veliparib,False,False,-0.163299,0.985314,1
ACH-000843,Lung,WT_no_MBD4_record,Veliparib,False,False,-0.162986,0.977632,1
ACH-000348,Skin,WT_no_MBD4_record,Veliparib,False,False,-0.161228,0.985567,1
ACH-000804,Peripheral Nervous System,WT_no_MBD4_record,Veliparib,False,False,-0.151451,0.969752,1
ACH-000411,Kidney,WT_no_MBD4_record,Veliparib,False,False,-0.148106,0.973306,1
ACH-000536,Breast,WT_no_MBD4_record,Veliparib,False,False,-0.145627,0.990261,1
ACH-000343,Lung,WT_no_MBD4_record,Veliparib,False,False,-0.145281,0.980655,1
ACH-000320,Pancreas,WT_no_MBD4_record,Veliparib,False,False,-0.142866,0.966394,1
ACH-000111,Breast,WT_no_MBD4_record,Veliparib,False,False,-0.141717,0.986013,1
ACH-000930,Breast,WT_no_MBD4_record,Veliparib,False,False,-0.139609,0.97789,1
ACH-000621,Breast,WT_no_MBD4_record,Veliparib,False,False,-0.133179,0.979458,1
ACH-000146,Myeloid,WT_no_MBD4_record,Veliparib,False,False,-0.127969,0.987273,1
ACH-000389,CNS/Brain,WT_no_MBD4_record,Veliparib,False,False,-0.127222,0.987133,1
ACH-000322,Skin,WT_no_MBD4_record,Veliparib,False,False,-0.112466,0.981717,1
ACH-000945,Lung,WT_no_MBD4_record,Veliparib,False,False,-0.111301,0.985426,1
ACH-000046,Kidney,WT_no_MBD4_record,Veliparib,False,False,-0.102708,0.958742,1
ACH-000319,Pleura,WT_no_MBD4_record,Veliparib,False,False,-0.101112,0.974247,1
ACH-000359,Bone,WT_no_MBD4_record,Veliparib,False,False,-0.095777,0.974357,1
ACH-000361,Liver,WT_no_MBD4_record,Veliparib,False,False,-0.095154,0.981794,1
ACH-000480,Liver,WT_no_MBD4_record,Veliparib,False,False,-0.090975,0.970596,1
ACH-000395,Lung,WT_no_MBD4_record,Veliparib,False,False,-0.090557,0.966631,1
ACH-000381,Bowel,WT_no_MBD4_record,Veliparib,False,False,-0.086887,0.978342,1
ACH-000207,Head and Neck,WT_no_MBD4_record,Veliparib,False,False,-0.081586,0.983627,1
ACH-000882,Skin,WT_no_MBD4_record,Veliparib,False,False,-0.08151,0.985968,1
ACH-000740,Head and Neck,WT_no_MBD4_record,Veliparib,False,False,-0.080318,0.988385,1
ACH-000766,Lung,WT_no_MBD4_record,Veliparib,False,False,-0.068785,0.973664,1
ACH-000408,Esophagus/Stomach,WT_no_MBD4_record,Veliparib,False,True,-0.066512,0.971614,1
ACH-000551,Myeloid,WT_no_MBD4_record,Veliparib,False,False,-0.060094,0.986578,1
ACH-000099,Peripheral Nervous System,WT_no_MBD4_record,Veliparib,False,False,-0.057086,0.982847,1
ACH-000858,Lung,WT_no_MBD4_record,Veliparib,False,False,-0.055466,0.977693,1
ACH-000903,Thyroid,WT_no_MBD4_record,Veliparib,False,False,-0.055162,0.97687,1
ACH-000463,Lung,WT_no_MBD4_record,Veliparib,False,False,-0.052936,0.983503,1
ACH-000527,Ovary/Fallopian Tube,WT_no_MBD4_record,Veliparib,False,False,-0.045906,0.969107,1
ACH-000698,Lung,WT_no_MBD4_record,Veliparib,False,False,-0.043484,0.979189,1
ACH-000934,Breast,WT_no_MBD4_record,Veliparib,False,False,-0.041033,0.985615,1
ACH-000793,Esophagus/Stomach,WT_no_MBD4_record,Veliparib,False,False,-0.040127,0.943544,1
ACH-001336,Cervix,WT_no_MBD4_record,Veliparib,False,False,-0.04008,0.977739,1
ACH-000948,Esophagus/Stomach,WT_no_MBD4_record,Veliparib,False,False,-0.024717,0.981803,1
ACH-000649,Kidney,WT_no_MBD4_record,Veliparib,False,False,-0.020043,0.977594,1
ACH-000204,Lymphoid,WT_no_MBD4_record,Veliparib,False,False,-0.017417,0.984202,1
ACH-000915,Skin,WT_no_MBD4_record,Veliparib,False,False,-0.00594,0.981026,1
ACH-000768,Breast,WT_no_MBD4_record,Veliparib,False,False,0.000154,0.982259,1
ACH-000855,Esophagus/Stomach,WT_no_MBD4_record,Veliparib,False,False,0.011509,0.978515,1
ACH-000211,CNS/Brain,WT_no_MBD4_record,Veliparib,False,False,0.022085,0.987787,1
ACH-000337,Lung,WT_no_MBD4_record,Veliparib,False,False,0.027659,0.968502,1
ACH-000853,Lung,WT_no_MBD4_record,Veliparib,True,False,0.03197,0.977873,1
ACH-000330,Breast,WT_no_MBD4_record,Veliparib,False,False,0.041315,0.972059,1
ACH-000486,Bladder/Urinary Tract,WT_no_MBD4_record,Veliparib,False,False,0.044267,0.986583,1
ACH-000001,Ovary/Fallopian Tube,WT_no_MBD4_record,Veliparib,False,False,0.049081,0.982931,1
ACH-000098,CNS/Brain,WT_no_MBD4_record,Veliparib,False,False,0.051286,0.97689,1
ACH-000830,Lung,WT_no_MBD4_record,Veliparib,False,True,0.053235,0.987021,1
ACH-000238,Head and Neck,WT_no_MBD4_record,Veliparib,False,False,0.06255,0.97558,1
ACH-001530,Uterus,WT_no_MBD4_record,Veliparib,False,False,0.065496,0.989197,1
ACH-000515,Lung,WT_no_MBD4_record,Veliparib,False,False,0.067417,0.98896,1
ACH-000932,Esophagus/Stomach,WT_no_MBD4_record,Veliparib,False,False,0.070156,0.98811,1
ACH-000169,Soft Tissue,WT_no_MBD4_record,Veliparib,False,False,0.073753,0.974984,1
ACH-000680,Bowel,WT_no_MBD4_record,Veliparib,False,False,0.079826,0.973319,1
ACH-000441,Skin,WT_no_MBD4_record,Veliparib,False,False,0.079913,0.972478,1
ACH-000880,Esophagus/Stomach,WT_no_MBD4_record,Veliparib,False,False,0.080297,0.985052,1
ACH-000345,Peripheral Nervous System,WT_no_MBD4_record,Veliparib,False,False,0.091748,0.983343,1
ACH-000749,Lung,WT_no_MBD4_record,Veliparib,False,False,0.096996,0.983653,1
ACH-000410,Bone,WT_no_MBD4_record,Veliparib,False,False,0.097622,0.981097,1
ACH-000819,CNS/Brain,WT_no_MBD4_record,Veliparib,False,False,0.097967,0.983529,1
ACH-000248,Breast,WT_no_MBD4_record,Veliparib,False,False,0.104515,0.986954,1
ACH-000878,Lung,WT_no_MBD4_record,Veliparib,False,False,0.109513,0.977834,1
ACH-000142,Bladder/Urinary Tract,WT_no_MBD4_record,Veliparib,False,False,0.109912,0.985704,1
ACH-000905,Bladder/Urinary Tract,WT_no_MBD4_record,Veliparib,False,False,0.111159,0.977479,1
ACH-000429,Kidney,WT_no_MBD4_record,Veliparib,False,False,0.12351,0.97824,1
ACH-000805,Skin,WT_no_MBD4_record,Veliparib,False,False,0.12832,0.97031,1
ACH-000192,Uterus,WT_no_MBD4_record,Veliparib,False,False,0.132594,0.967129,1
ACH-000417,Pancreas,WT_no_MBD4_record,Veliparib,False,False,0.1405,0.963797,1
ACH-000506,Lung,WT_no_MBD4_record,Veliparib,False,False,0.146468,0.983419,1
ACH-000481,Lung,WT_no_MBD4_record,Veliparib,True,False,0.148716,0.981936,1
ACH-000620,Liver,WT_no_MBD4_record,Veliparib,False,False,0.15322,0.974242,1
ACH-001578,Testis,WT_no_MBD4_record,Veliparib,False,False,0.156826,0.986774,1
ACH-000914,Lymphoid,WT_no_MBD4_record,Veliparib,True,False,0.157451,0.973442,1
ACH-000665,Lung,WT_no_MBD4_record,Veliparib,False,False,0.158344,0.976021,1
ACH-000986,Bowel,WT_no_MBD4_record,Veliparib,False,False,0.160082,0.988127,1
ACH-000421,Bowel,WT_no_MBD4_record,Veliparib,False,False,0.162096,0.974439,1
ACH-000881,Skin,WT_no_MBD4_record,Veliparib,False,False,0.165374,0.982691,1
ACH-000132,Ovary/Fallopian Tube,WT_no_MBD4_record,Veliparib,False,False,0.16776,0.976361,1
ACH-000856,Breast,WT_no_MBD4_record,Veliparib,False,False,0.171304,0.98021,1
ACH-001489,Lung,WT_no_MBD4_record,Veliparib,False,False,0.174247,0.986964,1
ACH-000780,Lung,WT_no_MBD4_record,Veliparib,False,False,0.191685,0.988382,1
ACH-000814,Skin,WT_no_MBD4_record,Veliparib,False,False,0.193223,0.972816,1
ACH-000464,CNS/Brain,WT_no_MBD4_record,Veliparib,False,False,0.198266,0.960481,1
ACH-000979,Prostate,WT_no_MBD4_record,Veliparib,False,False,0.200068,0.974982,1
ACH-000655,CNS/Brain,WT_no_MBD4_record,Veliparib,False,False,0.20566,0.975424,1
ACH-001702,Soft Tissue,WT_no_MBD4_record,Veliparib,False,False,0.214705,0.967954,1
ACH-000596,Lung,WT_no_MBD4_record,Veliparib,False,False,0.218631,0.987636,1
ACH-000082,Bone,WT_no_MBD4_record,Veliparib,False,False,0.220439,0.966496,1
ACH-000601,Pancreas,WT_no_MBD4_record,Veliparib,False,False,0.231716,0.984061,1
ACH-000174,Thyroid,WT_no_MBD4_record,Veliparib,False,False,0.236716,0.983151,1
ACH-000298,Lung,WT_no_MBD4_record,Veliparib,False,False,0.237429,0.990081,1
ACH-000323,CNS/Brain,WT_no_MBD4_record,Veliparib,False,False,0.247641,0.985208,1
ACH-000589,Lung,WT_no_MBD4_record,Veliparib,False,False,0.252942,0.984227,1
ACH-000968,Skin,WT_no_MBD4_record,Veliparib,False,False,0.25458,0.983516,1
ACH-000867,Lung,WT_no_MBD4_record,Veliparib,False,False,0.257355,0.987531,1
ACH-001442,Skin,WT_no_MBD4_record,Veliparib,False,False,0.260735,0.97679,1
ACH-000243,Pancreas,WT_no_MBD4_record,Veliparib,False,False,0.265136,0.982161,1
ACH-000470,Bowel,WT_no_MBD4_record,Veliparib,False,False,0.27469,0.978629,1
ACH-000440,Lymphoid,WT_no_MBD4_record,Veliparib,True,False,0.282611,0.985542,1
ACH-000595,CNS/Brain,WT_no_MBD4_record,Veliparib,False,False,0.283965,0.97821,1
ACH-000155,Pancreas,WT_no_MBD4_record,Veliparib,False,False,0.286822,0.975584,1
ACH-000810,Skin,WT_no_MBD4_record,Veliparib,False,False,0.29781,0.981704,1
ACH-000532,Bowel,WT_no_MBD4_record,Veliparib,False,False,0.303812,0.979655,1
ACH-001075,Lung,WT_no_MBD4_record,Veliparib,False,False,0.307565,0.980254,1
ACH-000400,Bowel,WT_no_MBD4_record,Veliparib,False,False,0.310842,0.980967,1
ACH-000694,Esophagus/Stomach,WT_no_MBD4_record,Veliparib,False,False,0.316902,0.987406,1
ACH-000401,Skin,WT_no_MBD4_record,Veliparib,False,False,0.319135,0.984224,1
ACH-000688,Ovary/Fallopian Tube,WT_no_MBD4_record,Veliparib,False,False,0.320016,0.984905,1
ACH-000450,Skin,WT_no_MBD4_record,Veliparib,False,False,0.321633,0.98447,1
ACH-000276,Breast,WT_no_MBD4_record,Veliparib,False,False,0.326099,0.974833,1
ACH-000832,Head and Neck,WT_no_MBD4_record,Veliparib,False,False,0.326141,0.980878,1
ACH-000473,Bladder/Urinary Tract,WT_no_MBD4_record,Veliparib,False,False,0.326803,0.985436,1
ACH-000091,Ovary/Fallopian Tube,WT_no_MBD4_record,Veliparib,False,False,0.334209,0.978019,1
ACH-000188,Head and Neck,WT_no_MBD4_record,Veliparib,False,False,0.335054,0.98936,1
ACH-000822,Skin,WT_no_MBD4_record,Veliparib,False,False,0.341045,0.970008,1
ACH-000965,Uterus,WT_no_MBD4_record,Veliparib,False,False,0.352944,0.985504,1
ACH-000341,Peripheral Nervous System,WT_no_MBD4_record,Veliparib,False,False,0.354432,0.982563,1
ACH-000040,CNS/Brain,WT_no_MBD4_record,Veliparib,False,False,0.360305,0.966415,1
ACH-002291,Testis,WT_no_MBD4_record,Veliparib,False,False,0.363137,0.983446,1
ACH-000516,Bone,WT_no_MBD4_record,Veliparib,False,False,0.363219,0.983035,1
ACH-000231,CNS/Brain,WT_no_MBD4_record,Veliparib,False,False,0.377232,0.974074,1
ACH-000958,Bowel,WT_no_MBD4_record,Veliparib,False,False,0.380524,0.974998,1
ACH-000544,Esophagus/Stomach,WT_no_MBD4_record,Veliparib,False,False,0.387962,0.977845,1
ACH-000475,Liver,WT_no_MBD4_record,Veliparib,False,False,0.388924,0.970489,1
ACH-000924,Lung,WT_no_MBD4_record,Veliparib,False,False,0.391733,0.987015,1
ACH-000292,Lung,WT_no_MBD4_record,Veliparib,False,False,0.402705,0.982507,1
ACH-000803,Lung,WT_no_MBD4_record,Veliparib,False,False,0.406494,0.986597,1
ACH-000579,Skin,WT_no_MBD4_record,Veliparib,False,False,0.407055,0.971001,1
ACH-000866,Lung,WT_no_MBD4_record,Veliparib,False,False,0.410336,0.989564,1
ACH-000508,Lung,WT_no_MBD4_record,Veliparib,False,False,0.418007,0.985676,1
ACH-000376,CNS/Brain,WT_no_MBD4_record,Veliparib,False,False,0.426406,0.980997,1
ACH-000681,Lung,WT_no_MBD4_record,Veliparib,False,False,0.432701,0.977367,1
ACH-000776,CNS/Brain,WT_no_MBD4_record,Veliparib,False,True,0.43465,0.979105,1
ACH-000144,Esophagus/Stomach,WT_no_MBD4_record,Veliparib,False,False,0.437289,0.984442,1
ACH-000826,Lung,WT_no_MBD4_record,Veliparib,False,False,0.44247,0.984753,1
ACH-000221,Liver,WT_no_MBD4_record,Veliparib,False,False,0.449502,0.982581,1
ACH-000679,Esophagus/Stomach,WT_no_MBD4_record,Veliparib,False,False,0.455356,0.975094,1
ACH-000394,Lung,WT_no_MBD4_record,Veliparib,False,False,0.458314,0.982448,1
ACH-000227,Peripheral Nervous System,WT_no_MBD4_record,Veliparib,False,False,0.460085,0.971632,1
ACH-000605,Esophagus/Stomach,WT_no_MBD4_record,Veliparib,False,False,0.461451,0.973518,1
ACH-000061,Lymphoid,WT_no_MBD4_record,Veliparib,True,False,0.467273,0.984469,1
ACH-000570,CNS/Brain,WT_no_MBD4_record,Veliparib,False,False,0.469415,0.982944,1
ACH-000879,Uterus,WT_no_MBD4_record,Veliparib,False,False,0.472212,0.989355,1
ACH-000662,Lung,WT_no_MBD4_record,Veliparib,False,False,0.473662,0.976496,1
ACH-000510,Lung,WT_no_MBD4_record,Veliparib,False,False,0.475102,0.977099,1
ACH-000117,Breast,WT_no_MBD4_record,Veliparib,False,False,0.476279,0.982347,1
ACH-000769,Lung,WT_no_MBD4_record,Veliparib,False,False,0.478425,0.981167,1
ACH-000713,Ovary/Fallopian Tube,WT_no_MBD4_record,Veliparib,False,False,0.481938,0.981412,1
ACH-000781,Lung,WT_no_MBD4_record,Veliparib,False,False,0.48211,0.971615,1
ACH-000457,Kidney,WT_no_MBD4_record,Veliparib,False,False,0.48851,0.970562,1
ACH-000023,Pancreas,WT_no_MBD4_record,Veliparib,False,False,0.493552,0.986115,1
ACH-000375,Kidney,WT_no_MBD4_record,Veliparib,False,False,0.495259,0.979595,1
ACH-000260,Peripheral Nervous System,WT_no_MBD4_record,Veliparib,False,False,0.495759,0.976705,1
ACH-000147,Breast,WT_no_MBD4_record,Veliparib,False,True,0.496667,0.98489,1
ACH-000969,Bowel,WT_no_MBD4_record,Veliparib,False,False,0.505067,0.983308,1
ACH-001274,Soft Tissue,WT_no_MBD4_record,Veliparib,False,False,0.507911,0.982063,1
ACH-000148,Breast,WT_no_MBD4_record,Veliparib,False,False,0.508971,0.979877,1
ACH-000573,Breast,WT_no_MBD4_record,Veliparib,False,False,0.515415,0.97666,1
ACH-000587,Lung,WT_no_MBD4_record,Veliparib,False,False,0.516536,0.977205,1
ACH-000614,Skin,WT_no_MBD4_record,Veliparib,False,False,0.523883,0.98622,1
ACH-000019,Breast,WT_no_MBD4_record,Veliparib,False,False,0.523957,0.973617,1
ACH-000116,Ovary/Fallopian Tube,WT_no_MBD4_record,Veliparib,False,False,0.526087,0.983848,1
ACH-000547,Bladder/Urinary Tract,WT_no_MBD4_record,Veliparib,False,False,0.531654,0.975344,1
ACH-000906,Ovary/Fallopian Tube,WT_no_MBD4_record,Veliparib,False,False,0.533627,0.983285,1
ACH-000835,Soft Tissue,WT_no_MBD4_record,Veliparib,False,False,0.542268,0.979891,1
ACH-000684,Kidney,WT_no_MBD4_record,Veliparib,False,False,0.557361,0.979305,1
ACH-000360,Bowel,WT_no_MBD4_record,Veliparib,False,False,0.560181,0.981476,1
ACH-000617,Ovary/Fallopian Tube,WT_no_MBD4_record,Veliparib,False,False,0.566361,0.981434,1
ACH-000955,Bowel,WT_no_MBD4_record,Veliparib,False,False,0.575423,0.981439,1
ACH-000219,Skin,WT_no_MBD4_record,Veliparib,False,False,0.586313,0.986743,1
ACH-000139,Pancreas,WT_no_MBD4_record,Veliparib,False,False,0.58718,0.982053,1
ACH-000976,Biliary Tract,WT_no_MBD4_record,Veliparib,False,False,0.598754,0.971806,1
ACH-000720,Bladder/Urinary Tract,WT_no_MBD4_record,Veliparib,False,False,0.600726,0.977858,1
ACH-000438,Lung,WT_no_MBD4_record,Veliparib,False,True,0.605077,0.970092,1
ACH-000585,Lung,WT_no_MBD4_record,Veliparib,False,False,0.607116,0.981714,1
ACH-000335,Pleura,WT_no_MBD4_record,Veliparib,False,False,0.611697,0.98564,1
ACH-000196,Breast,WT_no_MBD4_record,Veliparib,False,True,0.622332,0.976583,1
ACH-000890,Lung,WT_no_MBD4_record,Veliparib,False,False,0.633402,0.944975,1
ACH-000447,Lung,WT_no_MBD4_record,Veliparib,False,True,0.637556,0.96387,1
ACH-000663,Ovary/Fallopian Tube,WT_no_MBD4_record,Veliparib,False,False,0.642272,0.972506,1
ACH-000724,Bladder/Urinary Tract,WT_no_MBD4_record,Veliparib,False,False,0.644664,0.975713,1
ACH-000232,CNS/Brain,WT_no_MBD4_record,Veliparib,False,False,0.646712,0.982921,1
ACH-000947,Ovary/Fallopian Tube,WT_no_MBD4_record,Veliparib,False,False,0.647959,0.98203,1
ACH-000374,Breast,WT_no_MBD4_record,Veliparib,False,False,0.665253,0.978693,1
ACH-000865,Esophagus/Stomach,WT_no_MBD4_record,Veliparib,False,False,0.686649,0.98244,1
ACH-000223,Breast,WT_no_MBD4_record,Veliparib,False,False,0.704609,0.977174,1
ACH-000244,CNS/Brain,WT_no_MBD4_record,Veliparib,False,False,0.705719,0.973268,1
ACH-000627,Lung,WT_no_MBD4_record,Veliparib,False,False,0.718927,0.979826,1
ACH-000616,Esophagus/Stomach,WT_no_MBD4_record,Veliparib,False,False,0.736074,0.97154,1
ACH-000476,Liver,WT_no_MBD4_record,Veliparib,False,False,0.74096,0.977715,1
ACH-000191,Thyroid,WT_no_MBD4_record,Veliparib,False,False,0.756776,0.988682,1
ACH-000018,Bladder/Urinary Tract,WT_no_MBD4_record,Veliparib,False,False,0.759698,0.985899,1
ACH-000957,Bowel,WT_no_MBD4_record,Veliparib,False,False,0.761808,0.978698,1
ACH-000827,Skin,WT_no_MBD4_record,Veliparib,False,False,0.762944,0.985278,1
ACH-000383,Esophagus/Stomach,WT_no_MBD4_record,Veliparib,False,False,0.762995,0.97485,1
ACH-000748,Bone,WT_no_MBD4_record,Veliparib,False,False,0.769742,0.981417,1
ACH-001350,Thyroid,WT_no_MBD4_record,Veliparib,False,False,0.776324,0.981748,1
ACH-000493,Liver,WT_no_MBD4_record,Veliparib,False,False,0.778052,0.979619,1
ACH-000264,Lung,WT_no_MBD4_record,Veliparib,False,False,0.780876,0.971303,1
ACH-000456,Thyroid,WT_no_MBD4_record,Veliparib,False,False,0.78612,0.98235,1
ACH-001398,Kidney,WT_no_MBD4_record,Veliparib,False,False,0.78643,0.981372,1
ACH-000433,Kidney,WT_no_MBD4_record,Veliparib,False,False,0.796809,0.964464,1
ACH-000599,Pancreas,WT_no_MBD4_record,Veliparib,False,False,0.817473,0.958049,1
ACH-000548,Head and Neck,WT_no_MBD4_record,Veliparib,False,False,0.817496,0.98464,1
ACH-000521,Lung,WT_no_MBD4_record,Veliparib,False,False,0.824736,0.976797,1
ACH-000420,Liver,WT_no_MBD4_record,Veliparib,False,True,0.825061,0.955883,1
ACH-000351,Esophagus/Stomach,WT_no_MBD4_record,Veliparib,False,False,0.839737,0.975667,1
ACH-000514,Lung,WT_no_MBD4_record,Veliparib,False,True,0.839794,0.984356,1
ACH-000528,Lung,WT_no_MBD4_record,Veliparib,False,False,0.845589,0.98246,1
ACH-000153,Pleura,WT_no_MBD4_record,Veliparib,False,False,0.848456,0.979938,1
ACH-000784,Esophagus/Stomach,WT_no_MBD4_record,Veliparib,False,False,0.877534,0.977954,1
ACH-000524,Ovary/Fallopian Tube,WT_no_MBD4_record,Veliparib,False,True,0.88215,0.973513,1
ACH-000628,Lung,WT_no_MBD4_record,Veliparib,False,False,0.884054,0.981809,1
ACH-000997,Bowel,WT_no_MBD4_record,Veliparib,False,False,0.900534,0.990118,1
ACH-000054,Soft Tissue,WT_no_MBD4_record,Veliparib,False,False,0.909463,0.980778,1
ACH-000504,CNS/Brain,WT_no_MBD4_record,Veliparib,False,False,0.913141,0.979367,1
ACH-000478,Liver,WT_no_MBD4_record,Veliparib,False,False,0.932538,0.974934,1
ACH-000950,Bowel,WT_no_MBD4_record,Veliparib,False,False,0.932976,0.97736,1
ACH-001641,Head and Neck,WT_no_MBD4_record,Veliparib,True,False,0.947955,0.980062,1
ACH-000021,Lung,WT_no_MBD4_record,Veliparib,False,False,0.980105,0.953415,1
ACH-000818,Breast,WT_no_MBD4_record,Veliparib,False,True,0.989814,0.937252,1
ACH-000332,Pancreas,WT_no_MBD4_record,Veliparib,False,False,1.000575,0.96343,1
ACH-000159,Kidney,WT_no_MBD4_record,Veliparib,False,False,1.007677,0.98055,1
ACH-000304,Skin,WT_no_MBD4_record,Veliparib,False,False,1.022504,0.977529,1
ACH-000288,Breast,WT_no_MBD4_record,Veliparib,False,False,1.034464,0.976851,1
ACH-000281,Pancreas,WT_no_MBD4_record,Veliparib,False,False,1.041424,0.980657,1
ACH-000399,Lung,WT_no_MBD4_record,Veliparib,False,False,1.041469,0.986469,1
ACH-001704,Skin,WT_no_MBD4_record,Veliparib,False,False,1.061211,0.980366,1
ACH-000647,Esophagus/Stomach,WT_no_MBD4_record,Veliparib,False,False,1.067433,0.980863,1
ACH-000738,CNS/Brain,WT_no_MBD4_record,Veliparib,False,False,1.068306,0.975182,1
ACH-000201,Kidney,WT_no_MBD4_record,Veliparib,False,False,1.071655,0.979379,1
ACH-001307,Thyroid,WT_no_MBD4_record,Veliparib,False,False,1.076253,0.980288,1
ACH-000012,Lung,WT_no_MBD4_record,Veliparib,False,False,1.081605,0.971059,1
ACH-000678,Esophagus/Stomach,WT_no_MBD4_record,Veliparib,False,False,1.083978,0.974276,1
ACH-001227,Head and Neck,WT_no_MBD4_record,Veliparib,False,False,1.109272,0.98004,1
ACH-000861,Lung,WT_no_MBD4_record,Veliparib,False,False,1.119199,0.977569,1
ACH-000637,Esophagus/Stomach,WT_no_MBD4_record,Veliparib,False,False,1.128981,0.965262,1
ACH-000809,Esophagus/Stomach,WT_no_MBD4_record,Veliparib,False,False,1.139044,0.967118,1
ACH-000610,Lung,WT_no_MBD4_record,Veliparib,False,False,1.139645,0.979174,1
ACH-000090,Prostate,WT_no_MBD4_record,Veliparib,False,False,1.144812,0.975617,1
ACH-000840,Lung,WT_no_MBD4_record,Veliparib,False,False,1.147051,0.981369,1
ACH-000574,Ovary/Fallopian Tube,WT_no_MBD4_record,Veliparib,False,False,1.158559,0.974893,1
ACH-000622,CNS/Brain,WT_no_MBD4_record,Veliparib,True,False,1.215667,0.982003,1
ACH-000580,Skin,WT_no_MBD4_record,Veliparib,False,False,1.222999,0.989305,1
ACH-000730,Skin,WT_no_MBD4_record,Veliparib,False,False,1.231055,0.988187,1
ACH-000841,Lung,WT_no_MBD4_record,Veliparib,False,False,1.23329,0.980067,1
ACH-001344,Peripheral Nervous System,WT_no_MBD4_record,Veliparib,False,False,1.240461,0.978445,1
ACH-001519,Bone,WT_no_MBD4_record,Veliparib,False,False,1.242247,0.970653,1
ACH-000352,Breast,WT_no_MBD4_record,Veliparib,False,False,1.245049,0.971417,1
ACH-000927,Breast,WT_no_MBD4_record,Veliparib,False,False,1.252633,0.977328,1
ACH-000009,Bowel,WT_no_MBD4_record,Veliparib,False,False,1.284338,0.968019,1
ACH-000633,Esophagus/Stomach,WT_no_MBD4_record,Veliparib,False,True,1.285577,0.979867,1
ACH-001306,Thyroid,WT_no_MBD4_record,Veliparib,False,False,1.314591,0.975725,1
ACH-000505,Soft Tissue,WT_no_MBD4_record,Veliparib,False,False,1.343681,0.981703,1
ACH-000217,Liver,WT_no_MBD4_record,Veliparib,False,False,1.405692,0.977198,1
ACH-002283,Peripheral Nervous System,WT_no_MBD4_record,Veliparib,False,False,1.410347,0.988772,1
ACH-000666,Lung,WT_no_MBD4_record,Veliparib,False,False,1.475235,0.974676,1
ACH-000364,Bone,WT_no_MBD4_record,Veliparib,False,False,1.493474,0.993553,1
ACH-000347,Pancreas,WT_no_MBD4_record,Veliparib,False,False,1.51484,0.977704,1
ACH-000652,Pancreas,WT_no_MBD4_record,Veliparib,False,False,1.518479,0.979585,1
ACH-000403,Bowel,WT_no_MBD4_record,Veliparib,False,False,1.534117,0.972589,1
